Delivery Date,Delivery Hour,Repeated Hour Flag,dam,rtm
2022-01-28,8,N,49.08,48.24
2022-01-28,8,N,49.08,48.24
2022-01-28,8,N,49.08,48.24
2022-01-28,8,N,49.08,48.24
2022-01-28,8,N,49.08,48.24
2022-01-28,8,N,49.08,48.24
2022-01-28,8,N,49.08,48.24
2022-01-28,8,N,49.08,48.24
2022-01-28,8,N,49.08,48.24
2022-01-28,8,N,49.08,48.24
2022-01-28,8,N,49.08,48.24
2022-01-28,8,N,49.08,48.24
2022-01-28,8,N,49.08,48.24
2022-01-28,8,N,49.08,48.24
2022-01-28,8,N,49.08,48.24
2022-01-28,8,N,49.08,48.24
2022-01-28,8,N,63.89,48.24
2022-01-28,8,N,63.89,48.24
2022-01-28,8,N,63.89,48.24
2022-01-28,8,N,63.89,48.24
2022-01-28,8,N,63.89,48.24
2022-01-28,8,N,63.89,48.24
2022-01-28,8,N,63.89,48.24
2022-01-28,8,N,63.89,48.24
2022-01-28,8,N,63.89,48.24
2022-01-28,8,N,63.89,48.24
2022-01-28,8,N,63.89,48.24
2022-01-28,8,N,63.89,48.24
2022-01-28,8,N,63.89,48.24
2022-01-28,8,N,63.89,48.24
2022-01-28,8,N,63.89,48.24
2022-01-28,8,N,63.89,48.24
2022-01-28,9,N,53.05,33.42
2022-01-28,9,N,53.05,33.42
2022-01-28,9,N,53.05,33.42
2022-01-28,9,N,53.05,33.42
2022-01-28,9,N,53.05,33.42
2022-01-28,9,N,53.05,33.42
2022-01-28,9,N,53.05,33.42
2022-01-28,9,N,53.05,33.42
2022-01-28,9,N,53.05,33.42
2022-01-28,9,N,53.05,33.42
2022-01-28,9,N,53.05,33.42
2022-01-28,9,N,53.05,33.42
2022-01-28,9,N,53.05,33.42
2022-01-28,9,N,53.05,33.42
2022-01-28,9,N,53.05,33.42
2022-01-28,9,N,53.05,33.42
2022-01-28,9,N,57.5,33.42
2022-01-28,9,N,57.5,33.42
2022-01-28,9,N,57.5,33.42
2022-01-28,9,N,57.5,33.42
2022-01-28,9,N,57.5,33.42
2022-01-28,9,N,57.5,33.42
2022-01-28,9,N,57.5,33.42
2022-01-28,9,N,57.5,33.42
2022-01-28,9,N,57.5,33.42
2022-01-28,9,N,57.5,33.42
2022-01-28,9,N,57.5,33.42
2022-01-28,9,N,57.5,33.42
2022-01-28,9,N,57.5,33.42
2022-01-28,9,N,57.5,33.42
2022-01-28,9,N,57.5,33.42
2022-01-28,9,N,57.5,33.42
2022-01-28,9,N,44.11,33.42
2022-01-28,9,N,44.11,33.42
2022-01-28,9,N,44.11,33.42
2022-01-28,9,N,44.11,33.42
2022-01-28,9,N,44.11,33.42
2022-01-28,9,N,44.11,33.42
2022-01-28,9,N,44.11,33.42
2022-01-28,9,N,44.11,33.42
2022-01-28,9,N,44.11,33.42
2022-01-28,9,N,44.11,33.42
2022-01-28,9,N,44.11,33.42
2022-01-28,9,N,44.11,33.42
2022-01-28,9,N,44.11,33.42
2022-01-28,9,N,44.11,33.42
2022-01-28,9,N,44.11,33.42
2022-01-28,9,N,44.11,33.42
2022-01-28,9,N,58.35,33.42
2022-01-28,9,N,58.35,33.42
2022-01-28,9,N,58.35,33.42
2022-01-28,9,N,58.35,33.42
2022-01-28,9,N,58.35,33.42
2022-01-28,9,N,58.35,33.42
2022-01-28,9,N,58.35,33.42
2022-01-28,9,N,58.35,33.42
2022-01-28,9,N,58.35,33.42
2022-01-28,9,N,58.35,33.42
2022-01-28,9,N,58.35,33.42
2022-01-28,9,N,58.35,33.42
2022-01-28,9,N,58.35,33.42
2022-01-28,9,N,58.35,33.42
2022-01-28,9,N,58.35,33.42
2022-01-28,9,N,58.35,33.42
2022-01-28,10,N,34.69,33.23
2022-01-28,10,N,34.69,33.23
2022-01-28,10,N,34.69,33.23
2022-01-28,10,N,34.69,33.23
2022-01-28,10,N,34.69,33.23
2022-01-28,10,N,34.69,33.23
2022-01-28,10,N,34.69,33.23
2022-01-28,10,N,34.69,33.23
2022-01-28,10,N,34.69,33.23
2022-01-28,10,N,34.69,33.23
2022-01-28,10,N,34.69,33.23
2022-01-28,10,N,34.69,33.23
2022-01-28,10,N,34.69,33.23
2022-01-28,10,N,34.69,33.23
2022-01-28,10,N,34.69,33.23
2022-01-28,10,N,34.69,33.23
2022-01-28,10,N,36.95,33.23
2022-01-28,10,N,36.95,33.23
2022-01-28,10,N,36.95,33.23
2022-01-28,10,N,36.95,33.23
2022-01-28,10,N,36.95,33.23
2022-01-28,10,N,36.95,33.23
2022-01-28,10,N,36.95,33.23
2022-01-28,10,N,36.95,33.23
2022-01-28,10,N,36.95,33.23
2022-01-28,10,N,36.95,33.23
2022-01-28,10,N,36.95,33.23
2022-01-28,10,N,36.95,33.23
2022-01-28,10,N,36.95,33.23
2022-01-28,10,N,36.95,33.23
2022-01-28,10,N,36.95,33.23
2022-01-28,10,N,36.95,33.23
2022-01-28,10,N,28.73,33.23
2022-01-28,10,N,28.73,33.23
2022-01-28,10,N,28.73,33.23
2022-01-28,10,N,28.73,33.23
2022-01-28,10,N,28.73,33.23
2022-01-28,10,N,28.73,33.23
2022-01-28,10,N,28.73,33.23
2022-01-28,10,N,28.73,33.23
2022-01-28,10,N,28.73,33.23
2022-01-28,10,N,28.73,33.23
2022-01-28,10,N,28.73,33.23
2022-01-28,10,N,28.73,33.23
2022-01-28,10,N,28.73,33.23
2022-01-28,10,N,28.73,33.23
2022-01-28,10,N,28.73,33.23
2022-01-28,10,N,28.73,33.23
2022-01-28,10,N,38.53,33.23
2022-01-28,10,N,38.53,33.23
2022-01-28,10,N,38.53,33.23
2022-01-28,10,N,38.53,33.23
2022-01-28,10,N,38.53,33.23
2022-01-28,10,N,38.53,33.23
2022-01-28,10,N,38.53,33.23
2022-01-28,10,N,38.53,33.23
2022-01-28,10,N,38.53,33.23
2022-01-28,10,N,38.53,33.23
2022-01-28,10,N,38.53,33.23
2022-01-28,10,N,38.53,33.23
2022-01-28,10,N,38.53,33.23
2022-01-28,10,N,38.53,33.23
2022-01-28,10,N,38.53,33.23
2022-01-28,10,N,38.53,33.23
2022-01-28,11,N,35.77,31.61
2022-01-28,11,N,35.77,31.61
2022-01-28,11,N,35.77,31.61
2022-01-28,11,N,35.77,31.61
2022-01-28,11,N,35.77,31.61
2022-01-28,11,N,35.77,31.61
2022-01-28,11,N,35.77,31.61
2022-01-28,11,N,35.77,31.61
2022-01-28,11,N,35.77,31.61
2022-01-28,11,N,35.77,31.61
2022-01-28,11,N,35.77,31.61
2022-01-28,11,N,35.77,31.61
2022-01-28,11,N,35.77,31.61
2022-01-28,11,N,35.77,31.61
2022-01-28,11,N,35.77,31.61
2022-01-28,11,N,35.77,31.61
2022-01-28,11,N,35.22,31.61
2022-01-28,11,N,35.22,31.61
2022-01-28,11,N,35.22,31.61
2022-01-28,11,N,35.22,31.61
2022-01-28,11,N,35.22,31.61
2022-01-28,11,N,35.22,31.61
2022-01-28,11,N,35.22,31.61
2022-01-28,11,N,35.22,31.61
2022-01-28,11,N,35.22,31.61
2022-01-28,11,N,35.22,31.61
2022-01-28,11,N,35.22,31.61
2022-01-28,11,N,35.22,31.61
2022-01-28,11,N,35.22,31.61
2022-01-28,11,N,35.22,31.61
2022-01-28,11,N,35.22,31.61
2022-01-28,11,N,35.22,31.61
2022-01-28,11,N,24.21,31.61
2022-01-28,11,N,24.21,31.61
2022-01-28,11,N,24.21,31.61
2022-01-28,11,N,24.21,31.61
2022-01-28,11,N,24.21,31.61
2022-01-28,11,N,24.21,31.61
2022-01-28,11,N,24.21,31.61
2022-01-28,11,N,24.21,31.61
2022-01-28,11,N,24.21,31.61
2022-01-28,11,N,24.21,31.61
2022-01-28,11,N,24.21,31.61
2022-01-28,11,N,24.21,31.61
2022-01-28,11,N,24.21,31.61
2022-01-28,11,N,24.21,31.61
2022-01-28,11,N,24.21,31.61
2022-01-28,11,N,24.21,31.61
2022-01-28,11,N,34.75,31.61
2022-01-28,11,N,34.75,31.61
2022-01-28,11,N,34.75,31.61
2022-01-28,11,N,34.75,31.61
2022-01-28,11,N,34.75,31.61
2022-01-28,11,N,34.75,31.61
2022-01-28,11,N,34.75,31.61
2022-01-28,11,N,34.75,31.61
2022-01-28,11,N,34.75,31.61
2022-01-28,11,N,34.75,31.61
2022-01-28,11,N,34.75,31.61
2022-01-28,11,N,34.75,31.61
2022-01-28,11,N,34.75,31.61
2022-01-28,11,N,34.75,31.61
2022-01-28,11,N,34.75,31.61
2022-01-28,11,N,34.75,31.61
2022-01-28,12,N,29.92,25.4
2022-01-28,12,N,29.92,25.4
2022-01-28,12,N,29.92,25.4
2022-01-28,12,N,29.92,25.4
2022-01-28,12,N,29.92,25.4
2022-01-28,12,N,29.92,25.4
2022-01-28,12,N,29.92,25.4
2022-01-28,12,N,29.92,25.4
2022-01-28,12,N,29.92,25.4
2022-01-28,12,N,29.92,25.4
2022-01-28,12,N,29.92,25.4
2022-01-28,12,N,29.92,25.4
2022-01-28,12,N,29.92,25.4
2022-01-28,12,N,29.92,25.4
2022-01-28,12,N,29.92,25.4
2022-01-28,12,N,29.92,25.4
2022-01-28,12,N,29.65,25.4
2022-01-28,12,N,29.65,25.4
2022-01-28,12,N,29.65,25.4
2022-01-28,12,N,29.65,25.4
2022-01-28,12,N,29.65,25.4
2022-01-28,12,N,29.65,25.4
2022-01-28,12,N,29.65,25.4
2022-01-28,12,N,29.65,25.4
2022-01-28,12,N,29.65,25.4
2022-01-28,12,N,29.65,25.4
2022-01-28,12,N,29.65,25.4
2022-01-28,12,N,29.65,25.4
2022-01-28,12,N,29.65,25.4
2022-01-28,12,N,29.65,25.4
2022-01-28,12,N,29.65,25.4
2022-01-28,12,N,29.65,25.4
2022-01-28,12,N,21.66,25.4
2022-01-28,12,N,21.66,25.4
2022-01-28,12,N,21.66,25.4
2022-01-28,12,N,21.66,25.4
2022-01-28,12,N,21.66,25.4
2022-01-28,12,N,21.66,25.4
2022-01-28,12,N,21.66,25.4
2022-01-28,12,N,21.66,25.4
2022-01-28,12,N,21.66,25.4
2022-01-28,12,N,21.66,25.4
2022-01-28,12,N,21.66,25.4
2022-01-28,12,N,21.66,25.4
2022-01-28,12,N,21.66,25.4
2022-01-28,12,N,21.66,25.4
2022-01-28,12,N,21.66,25.4
2022-01-28,12,N,21.66,25.4
2022-01-28,12,N,29.24,25.4
2022-01-28,12,N,29.24,25.4
2022-01-28,12,N,29.24,25.4
2022-01-28,12,N,29.24,25.4
2022-01-28,12,N,29.24,25.4
2022-01-28,12,N,29.24,25.4
2022-01-28,12,N,29.24,25.4
2022-01-28,12,N,29.24,25.4
2022-01-28,12,N,29.24,25.4
2022-01-28,12,N,29.24,25.4
2022-01-28,12,N,29.24,25.4
2022-01-28,12,N,29.24,25.4
2022-01-28,12,N,29.24,25.4
2022-01-28,12,N,29.24,25.4
2022-01-28,12,N,29.24,25.4
2022-01-28,12,N,29.24,25.4
2022-01-28,13,N,27.72,23.15
2022-01-28,13,N,27.72,23.15
2022-01-28,13,N,27.72,23.15
2022-01-28,13,N,27.72,23.15
2022-01-28,13,N,27.72,23.15
2022-01-28,13,N,27.72,23.15
2022-01-28,13,N,27.72,23.15
2022-01-28,13,N,27.72,23.15
2022-01-28,13,N,27.72,23.15
2022-01-28,13,N,27.72,23.15
2022-01-28,13,N,27.72,23.15
2022-01-28,13,N,27.72,23.15
2022-01-28,13,N,27.72,23.15
2022-01-28,13,N,27.72,23.15
2022-01-28,13,N,27.72,23.15
2022-01-28,13,N,27.72,23.15
2022-01-28,13,N,27.56,23.15
2022-01-28,13,N,27.56,23.15
2022-01-28,13,N,27.56,23.15
2022-01-28,13,N,27.56,23.15
2022-01-28,13,N,27.56,23.15
2022-01-28,13,N,27.56,23.15
2022-01-28,13,N,27.56,23.15
2022-01-28,13,N,27.56,23.15
2022-01-28,13,N,27.56,23.15
2022-01-28,13,N,27.56,23.15
2022-01-28,13,N,27.56,23.15
2022-01-28,13,N,27.56,23.15
2022-01-28,13,N,27.56,23.15
2022-01-28,13,N,27.56,23.15
2022-01-28,13,N,27.56,23.15
2022-01-28,13,N,27.56,23.15
2022-01-28,13,N,21.69,23.15
2022-01-28,13,N,21.69,23.15
2022-01-28,13,N,21.69,23.15
2022-01-28,13,N,21.69,23.15
2022-01-28,13,N,21.69,23.15
2022-01-28,13,N,21.69,23.15
2022-01-28,13,N,21.69,23.15
2022-01-28,13,N,21.69,23.15
2022-01-28,13,N,21.69,23.15
2022-01-28,13,N,21.69,23.15
2022-01-28,13,N,21.69,23.15
2022-01-28,13,N,21.69,23.15
2022-01-28,13,N,21.69,23.15
2022-01-28,13,N,21.69,23.15
2022-01-28,13,N,21.69,23.15
2022-01-28,13,N,21.69,23.15
2022-01-28,13,N,27.12,23.15
2022-01-28,13,N,27.12,23.15
2022-01-28,13,N,27.12,23.15
2022-01-28,13,N,27.12,23.15
2022-01-28,13,N,27.12,23.15
2022-01-28,13,N,27.12,23.15
2022-01-28,13,N,27.12,23.15
2022-01-28,13,N,27.12,23.15
2022-01-28,13,N,27.12,23.15
2022-01-28,13,N,27.12,23.15
2022-01-28,13,N,27.12,23.15
2022-01-28,13,N,27.12,23.15
2022-01-28,13,N,27.12,23.15
2022-01-28,13,N,27.12,23.15
2022-01-28,13,N,27.12,23.15
2022-01-28,13,N,27.12,23.15
2022-01-28,14,N,25.51,21.29
2022-01-28,14,N,25.51,21.29
2022-01-28,14,N,25.51,21.29
2022-01-28,14,N,25.51,21.29
2022-01-28,14,N,25.51,21.29
2022-01-28,14,N,25.51,21.29
2022-01-28,14,N,25.51,21.29
2022-01-28,14,N,25.51,21.29
2022-01-28,14,N,25.51,21.29
2022-01-28,14,N,25.51,21.29
2022-01-28,14,N,25.51,21.29
2022-01-28,14,N,25.51,21.29
2022-01-28,14,N,25.51,21.29
2022-01-28,14,N,25.51,21.29
2022-01-28,14,N,25.51,21.29
2022-01-28,14,N,25.51,21.29
2022-01-28,14,N,25.79,21.29
2022-01-28,14,N,25.79,21.29
2022-01-28,14,N,25.79,21.29
2022-01-28,14,N,25.79,21.29
2022-01-28,14,N,25.79,21.29
2022-01-28,14,N,25.79,21.29
2022-01-28,14,N,25.79,21.29
2022-01-28,14,N,25.79,21.29
2022-01-28,14,N,25.79,21.29
2022-01-28,14,N,25.79,21.29
2022-01-28,14,N,25.79,21.29
2022-01-28,14,N,25.79,21.29
2022-01-28,14,N,25.79,21.29
2022-01-28,14,N,25.79,21.29
2022-01-28,14,N,25.79,21.29
2022-01-28,14,N,25.79,21.29
2022-01-28,14,N,20.89,21.29
2022-01-28,14,N,20.89,21.29
2022-01-28,14,N,20.89,21.29
2022-01-28,14,N,20.89,21.29
2022-01-28,14,N,20.89,21.29
2022-01-28,14,N,20.89,21.29
2022-01-28,14,N,20.89,21.29
2022-01-28,14,N,20.89,21.29
2022-01-28,14,N,20.89,21.29
2022-01-28,14,N,20.89,21.29
2022-01-28,14,N,20.89,21.29
2022-01-28,14,N,20.89,21.29
2022-01-28,14,N,20.89,21.29
2022-01-28,14,N,20.89,21.29
2022-01-28,14,N,20.89,21.29
2022-01-28,14,N,20.89,21.29
2022-01-28,14,N,25.68,21.29
2022-01-28,14,N,25.68,21.29
2022-01-28,14,N,25.68,21.29
2022-01-28,14,N,25.68,21.29
2022-01-28,14,N,25.68,21.29
2022-01-28,14,N,25.68,21.29
2022-01-28,14,N,25.68,21.29
2022-01-28,14,N,25.68,21.29
2022-01-28,14,N,25.68,21.29
2022-01-28,14,N,25.68,21.29
2022-01-28,14,N,25.68,21.29
2022-01-28,14,N,25.68,21.29
2022-01-28,14,N,25.68,21.29
2022-01-28,14,N,25.68,21.29
2022-01-28,14,N,25.68,21.29
2022-01-28,14,N,25.68,21.29
2022-01-28,15,N,23.88,20.28
2022-01-28,15,N,23.88,20.28
2022-01-28,15,N,23.88,20.28
2022-01-28,15,N,23.88,20.28
2022-01-28,15,N,23.88,20.28
2022-01-28,15,N,23.88,20.28
2022-01-28,15,N,23.88,20.28
2022-01-28,15,N,23.88,20.28
2022-01-28,15,N,23.88,20.28
2022-01-28,15,N,23.88,20.28
2022-01-28,15,N,23.88,20.28
2022-01-28,15,N,23.88,20.28
2022-01-28,15,N,23.88,20.28
2022-01-28,15,N,23.88,20.28
2022-01-28,15,N,23.88,20.28
2022-01-28,15,N,23.88,20.28
2022-01-28,15,N,24.05,20.28
2022-01-28,15,N,24.05,20.28
2022-01-28,15,N,24.05,20.28
2022-01-28,15,N,24.05,20.28
2022-01-28,15,N,24.05,20.28
2022-01-28,15,N,24.05,20.28
2022-01-28,15,N,24.05,20.28
2022-01-28,15,N,24.05,20.28
2022-01-28,15,N,24.05,20.28
2022-01-28,15,N,24.05,20.28
2022-01-28,15,N,24.05,20.28
2022-01-28,15,N,24.05,20.28
2022-01-28,15,N,24.05,20.28
2022-01-28,15,N,24.05,20.28
2022-01-28,15,N,24.05,20.28
2022-01-28,15,N,24.05,20.28
2022-01-28,15,N,21.91,20.28
2022-01-28,15,N,21.91,20.28
2022-01-28,15,N,21.91,20.28
2022-01-28,15,N,21.91,20.28
2022-01-28,15,N,21.91,20.28
2022-01-28,15,N,21.91,20.28
2022-01-28,15,N,21.91,20.28
2022-01-28,15,N,21.91,20.28
2022-01-28,15,N,21.91,20.28
2022-01-28,15,N,21.91,20.28
2022-01-28,15,N,21.91,20.28
2022-01-28,15,N,21.91,20.28
2022-01-28,15,N,21.91,20.28
2022-01-28,15,N,21.91,20.28
2022-01-28,15,N,21.91,20.28
2022-01-28,15,N,21.91,20.28
2022-01-28,15,N,24.0,20.28
2022-01-28,15,N,24.0,20.28
2022-01-28,15,N,24.0,20.28
2022-01-28,15,N,24.0,20.28
2022-01-28,15,N,24.0,20.28
2022-01-28,15,N,24.0,20.28
2022-01-28,15,N,24.0,20.28
2022-01-28,15,N,24.0,20.28
2022-01-28,15,N,24.0,20.28
2022-01-28,15,N,24.0,20.28
2022-01-28,15,N,24.0,20.28
2022-01-28,15,N,24.0,20.28
2022-01-28,15,N,24.0,20.28
2022-01-28,15,N,24.0,20.28
2022-01-28,15,N,24.0,20.28
2022-01-28,15,N,24.0,20.28
2022-01-28,16,N,23.82,19.63
2022-01-28,16,N,23.82,19.63
2022-01-28,16,N,23.82,19.63
2022-01-28,16,N,23.82,19.63
2022-01-28,16,N,23.82,19.63
2022-01-28,16,N,23.82,19.63
2022-01-28,16,N,23.82,19.63
2022-01-28,16,N,23.82,19.63
2022-01-28,16,N,23.82,19.63
2022-01-28,16,N,23.82,19.63
2022-01-28,16,N,23.82,19.63
2022-01-28,16,N,23.82,19.63
2022-01-28,16,N,23.82,19.63
2022-01-28,16,N,23.82,19.63
2022-01-28,16,N,23.82,19.63
2022-01-28,16,N,23.82,19.63
2022-01-28,16,N,23.64,19.63
2022-01-28,16,N,23.64,19.63
2022-01-28,16,N,23.64,19.63
2022-01-28,16,N,23.64,19.63
2022-01-28,16,N,23.64,19.63
2022-01-28,16,N,23.64,19.63
2022-01-28,16,N,23.64,19.63
2022-01-28,16,N,23.64,19.63
2022-01-28,16,N,23.64,19.63
2022-01-28,16,N,23.64,19.63
2022-01-28,16,N,23.64,19.63
2022-01-28,16,N,23.64,19.63
2022-01-28,16,N,23.64,19.63
2022-01-28,16,N,23.64,19.63
2022-01-28,16,N,23.64,19.63
2022-01-28,16,N,23.64,19.63
2022-01-28,16,N,22.1,19.63
2022-01-28,16,N,22.1,19.63
2022-01-28,16,N,22.1,19.63
2022-01-28,16,N,22.1,19.63
2022-01-28,16,N,22.1,19.63
2022-01-28,16,N,22.1,19.63
2022-01-28,16,N,22.1,19.63
2022-01-28,16,N,22.1,19.63
2022-01-28,16,N,22.1,19.63
2022-01-28,16,N,22.1,19.63
2022-01-28,16,N,22.1,19.63
2022-01-28,16,N,22.1,19.63
2022-01-28,16,N,22.1,19.63
2022-01-28,16,N,22.1,19.63
2022-01-28,16,N,22.1,19.63
2022-01-28,16,N,22.1,19.63
2022-01-28,16,N,23.47,19.63
2022-01-28,16,N,23.47,19.63
2022-01-28,16,N,23.47,19.63
2022-01-28,16,N,23.47,19.63
2022-01-28,16,N,23.47,19.63
2022-01-28,16,N,23.47,19.63
2022-01-28,16,N,23.47,19.63
2022-01-28,16,N,23.47,19.63
2022-01-28,16,N,23.47,19.63
2022-01-28,16,N,23.47,19.63
2022-01-28,16,N,23.47,19.63
2022-01-28,16,N,23.47,19.63
2022-01-28,16,N,23.47,19.63
2022-01-28,16,N,23.47,19.63
2022-01-28,16,N,23.47,19.63
2022-01-28,16,N,23.47,19.63
2022-01-28,17,N,25.44,20.87
2022-01-28,17,N,25.44,20.87
2022-01-28,17,N,25.44,20.87
2022-01-28,17,N,25.44,20.87
2022-01-28,17,N,25.44,20.87
2022-01-28,17,N,25.44,20.87
2022-01-28,17,N,25.44,20.87
2022-01-28,17,N,25.44,20.87
2022-01-28,17,N,25.44,20.87
2022-01-28,17,N,25.44,20.87
2022-01-28,17,N,25.44,20.87
2022-01-28,17,N,25.44,20.87
2022-01-28,17,N,25.44,20.87
2022-01-28,17,N,25.44,20.87
2022-01-28,17,N,25.44,20.87
2022-01-28,17,N,25.44,20.87
2022-01-28,17,N,25.34,20.87
2022-01-28,17,N,25.34,20.87
2022-01-28,17,N,25.34,20.87
2022-01-28,17,N,25.34,20.87
2022-01-28,17,N,25.34,20.87
2022-01-28,17,N,25.34,20.87
2022-01-28,17,N,25.34,20.87
2022-01-28,17,N,25.34,20.87
2022-01-28,17,N,25.34,20.87
2022-01-28,17,N,25.34,20.87
2022-01-28,17,N,25.34,20.87
2022-01-28,17,N,25.34,20.87
2022-01-28,17,N,25.34,20.87
2022-01-28,17,N,25.34,20.87
2022-01-28,17,N,25.34,20.87
2022-01-28,17,N,25.34,20.87
2022-01-28,17,N,23.92,20.87
2022-01-28,17,N,23.92,20.87
2022-01-28,17,N,23.92,20.87
2022-01-28,17,N,23.92,20.87
2022-01-28,17,N,23.92,20.87
2022-01-28,17,N,23.92,20.87
2022-01-28,17,N,23.92,20.87
2022-01-28,17,N,23.92,20.87
2022-01-28,17,N,23.92,20.87
2022-01-28,17,N,23.92,20.87
2022-01-28,17,N,23.92,20.87
2022-01-28,17,N,23.92,20.87
2022-01-28,17,N,23.92,20.87
2022-01-28,17,N,23.92,20.87
2022-01-28,17,N,23.92,20.87
2022-01-28,17,N,23.92,20.87
2022-01-28,17,N,25.15,20.87
2022-01-28,17,N,25.15,20.87
2022-01-28,17,N,25.15,20.87
2022-01-28,17,N,25.15,20.87
2022-01-28,17,N,25.15,20.87
2022-01-28,17,N,25.15,20.87
2022-01-28,17,N,25.15,20.87
2022-01-28,17,N,25.15,20.87
2022-01-28,17,N,25.15,20.87
2022-01-28,17,N,25.15,20.87
2022-01-28,17,N,25.15,20.87
2022-01-28,17,N,25.15,20.87
2022-01-28,17,N,25.15,20.87
2022-01-28,17,N,25.15,20.87
2022-01-28,17,N,25.15,20.87
2022-01-28,17,N,25.15,20.87
2022-01-28,18,N,45.06,32.17
2022-01-28,18,N,45.06,32.17
2022-01-28,18,N,45.06,32.17
2022-01-28,18,N,45.06,32.17
2022-01-28,18,N,45.06,32.17
2022-01-28,18,N,45.06,32.17
2022-01-28,18,N,45.06,32.17
2022-01-28,18,N,45.06,32.17
2022-01-28,18,N,45.06,32.17
2022-01-28,18,N,45.06,32.17
2022-01-28,18,N,45.06,32.17
2022-01-28,18,N,45.06,32.17
2022-01-28,18,N,45.06,32.17
2022-01-28,18,N,45.06,32.17
2022-01-28,18,N,45.06,32.17
2022-01-28,18,N,45.06,32.17
2022-01-28,18,N,45.16,32.17
2022-01-28,18,N,45.16,32.17
2022-01-28,18,N,45.16,32.17
2022-01-28,18,N,45.16,32.17
2022-01-28,18,N,45.16,32.17
2022-01-28,18,N,45.16,32.17
2022-01-28,18,N,45.16,32.17
2022-01-28,18,N,45.16,32.17
2022-01-28,18,N,45.16,32.17
2022-01-28,18,N,45.16,32.17
2022-01-28,18,N,45.16,32.17
2022-01-28,18,N,45.16,32.17
2022-01-28,18,N,45.16,32.17
2022-01-28,18,N,45.16,32.17
2022-01-28,18,N,45.16,32.17
2022-01-28,18,N,45.16,32.17
2022-01-28,18,N,44.89,32.17
2022-01-28,18,N,44.89,32.17
2022-01-28,18,N,44.89,32.17
2022-01-28,18,N,44.89,32.17
2022-01-28,18,N,44.89,32.17
2022-01-28,18,N,44.89,32.17
2022-01-28,18,N,44.89,32.17
2022-01-28,18,N,44.89,32.17
2022-01-28,18,N,44.89,32.17
2022-01-28,18,N,44.89,32.17
2022-01-28,18,N,44.89,32.17
2022-01-28,18,N,44.89,32.17
2022-01-28,18,N,44.89,32.17
2022-01-28,18,N,44.89,32.17
2022-01-28,18,N,44.89,32.17
2022-01-28,18,N,44.89,32.17
2022-01-28,18,N,45.36,32.17
2022-01-28,18,N,45.36,32.17
2022-01-28,18,N,45.36,32.17
2022-01-28,18,N,45.36,32.17
2022-01-28,18,N,45.36,32.17
2022-01-28,18,N,45.36,32.17
2022-01-28,18,N,45.36,32.17
2022-01-28,18,N,45.36,32.17
2022-01-28,18,N,45.36,32.17
2022-01-28,18,N,45.36,32.17
2022-01-28,18,N,45.36,32.17
2022-01-28,18,N,45.36,32.17
2022-01-28,18,N,45.36,32.17
2022-01-28,18,N,45.36,32.17
2022-01-28,18,N,45.36,32.17
2022-01-28,18,N,45.36,32.17
2022-01-28,19,N,81.04,57.91
2022-01-28,19,N,81.04,57.91
2022-01-28,19,N,81.04,57.91
2022-01-28,19,N,81.04,57.91
2022-01-28,19,N,81.04,57.91
2022-01-28,19,N,81.04,57.91
2022-01-28,19,N,81.04,57.91
2022-01-28,19,N,81.04,57.91
2022-01-28,19,N,81.04,57.91
2022-01-28,19,N,81.04,57.91
2022-01-28,19,N,81.04,57.91
2022-01-28,19,N,81.04,57.91
2022-01-28,19,N,81.04,57.91
2022-01-28,19,N,81.04,57.91
2022-01-28,19,N,81.04,57.91
2022-01-28,19,N,81.04,57.91
2022-01-28,19,N,81.12,57.91
2022-01-28,19,N,81.12,57.91
2022-01-28,19,N,81.12,57.91
2022-01-28,19,N,81.12,57.91
2022-01-28,19,N,81.12,57.91
2022-01-28,19,N,81.12,57.91
2022-01-28,19,N,81.12,57.91
2022-01-28,19,N,81.12,57.91
2022-01-28,19,N,81.12,57.91
2022-01-28,19,N,81.12,57.91
2022-01-28,19,N,81.12,57.91
2022-01-28,19,N,81.12,57.91
2022-01-28,19,N,81.12,57.91
2022-01-28,19,N,81.12,57.91
2022-01-28,19,N,81.12,57.91
2022-01-28,19,N,81.12,57.91
2022-01-28,19,N,80.85,57.91
2022-01-28,19,N,80.85,57.91
2022-01-28,19,N,80.85,57.91
2022-01-28,19,N,80.85,57.91
2022-01-28,19,N,80.85,57.91
2022-01-28,19,N,80.85,57.91
2022-01-28,19,N,80.85,57.91
2022-01-28,19,N,80.85,57.91
2022-01-28,19,N,80.85,57.91
2022-01-28,19,N,80.85,57.91
2022-01-28,19,N,80.85,57.91
2022-01-28,19,N,80.85,57.91
2022-01-28,19,N,80.85,57.91
2022-01-28,19,N,80.85,57.91
2022-01-28,19,N,80.85,57.91
2022-01-28,19,N,80.85,57.91
2022-01-28,19,N,81.3,57.91
2022-01-28,19,N,81.3,57.91
2022-01-28,19,N,81.3,57.91
2022-01-28,19,N,81.3,57.91
2022-01-28,19,N,81.3,57.91
2022-01-28,19,N,81.3,57.91
2022-01-28,19,N,81.3,57.91
2022-01-28,19,N,81.3,57.91
2022-01-28,19,N,81.3,57.91
2022-01-28,19,N,81.3,57.91
2022-01-28,19,N,81.3,57.91
2022-01-28,19,N,81.3,57.91
2022-01-28,19,N,81.3,57.91
2022-01-28,19,N,81.3,57.91
2022-01-28,19,N,81.3,57.91
